Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
Q13153	PAK1	1.41342097816534	0.96657624451305	2.37999722267839	2.36451625318509	2.61701599574476	2.61701599574476	0	4
P51817	PRKX	1.23481088653512	0.96657624451305	2.20138713104817	2.20314825095011	2.03277484657723	2.03305376678422	0.100867268708054	25.5555555555556
Q14164	IKK[epsilon]	1.06499386716018	0.96657624451305	2.03157011167323	2.12147820449879	2.4134499409434	2.53904246602798	0.249214940926837	3.77777777777778
O76039	CDKL5	1.0768314439351	0.96657624451305	2.04340768844815	2.04340768844815	2.4197531011468	2.4197531011468	0.233440435007511	4.5
O15111	IKK[alpha]	0.930160430677521	0.96657624451305	1.89673667519057	1.90967139317658	2.39761267389667	2.40401080791653	0.00959720102978578	3.66666666666667
O14920	IKK[beta]	1.0648528681504	0.96657624451305	2.03142911266345	1.90211825528613	2.51406114491069	2.36769501316849	0.23833836663066	3.66666666666667
P49674	CK1[epsilon]	0.920818753952375	0.96657624451305	1.88739499846543	1.88739499846543	2.45387350660828	2.45387350660828	NA	3
Q00526	CDK3	0.849358681986817	0.96657624451305	1.81593492649987	1.83303733614283	2.33168521599532	2.48304671566182	0.195664029532337	3.55555555555556
P06493	CDC2/CDK1	0.86049331964235	0.96657624451305	1.8270695641554	1.81428790012999	2.25468578654985	2.25468578654985	0	5
Q13237	PKG2	0.760734853796519	0.96657624451305	1.72731109830957	1.78473265656828	1.92170384721433	1.92897999907041	0.0380823954853927	28.4444444444444
Q15139	PKD1	0.807743030278813	0.96657624451305	1.77431927479186	1.77905552367659	2.21230342077605	2.21230342077605	0	5
P50613	CDK7	0.538398388624776	0.96657624451305	1.50497463313783	1.67432017315657	1.92373304805212	2.14267750084156	0.344658020843831	4.55555555555556
Q15349	RSK1/p90RSK	0.621563280566925	0.96657624451305	1.58813952507998	1.58999928745654	2.07560233784964	2.07560233784964	0	5
P04049	RAF1	0.547272737619522	0.96657624451305	1.51384898213257	1.55160289654223	2.02986651235886	2.08858617924833	0.124002503518564	4.33333333333333
Q16566	CaMK4	0.678241053969705	0.96657624451305	1.64481729848276	1.51632713619369	1.98964048130437	1.95074972382929	0.0899078965590763	11
P15056	BRAF	0.525783735923745	0.96657624451305	1.4923599804368	1.4923599804368	2.05192033229876	2.05192033229876	NA	3
O14965	AurA/Aur2	0.508012616027865	0.96657624451305	1.47458886054092	1.4865693015559	1.98777778146003	2.00170046376456	0.0417680469135849	4.11111111111111
O14757	CHK1	0.523247171047017	0.96657624451305	1.48982341556007	1.48085481803147	2.00874766649136	2.0135924485386	0.0128180884533066	3.28571428571429
O96017	CHK2	0.557053024348105	0.96657624451305	1.52362926886116	1.47802552801261	1.91190751286011	1.88749749769441	0.0868642257996526	15.4444444444444
P17612	PKA[alpha]	0.575246756875522	0.96657624451305	1.54182300138857	1.46142626619314	1.85919769844242	1.84462813231211	0.027635718493917	41.3333333333333
P68400	CK2[alpha]1	0.476159393300788	0.96657624451305	1.44273563781384	1.45335864444511	1.9680811807509	1.9680811807509	0	3
Q9UBS0	p70S6K[beta]	0.567032361450565	0.96657624451305	1.53360860596362	1.42750014572027	1.86400465426307	1.85229685130869	0.146016802721063	20.4444444444444
P05129	PKC[gamma]	0.42835241758372	0.96657624451305	1.39492866209677	1.39370464231257	1.86442691618619	1.88803437157942	0.165341028996423	10
Q05655	PKC[delta]	0.438291781073053	0.96657624451305	1.4048680255861	1.37108002268748	1.87837314114193	1.86432672226801	0.0360999918484516	17
Q02156	PKC[epsilon]	0.436573971168779	0.96657624451305	1.40315021568183	1.36669317243936	1.87976104281327	1.86996606210795	0.0703467407537673	14.3333333333333
Q13535	ATR	0.389651155003283	0.96657624451305	1.35622739951633	1.35379238779331	1.86997529662174	1.85563350296841	0.0430253809599951	4.88888888888889
P41743	PKC[iota]	0.366035686807933	0.96657624451305	1.33261193132098	1.32115397516396	1.85542562149689	1.82654879056669	0.0461387168194218	8.88888888888889
O43930	PRKY	0.317054331115191	0.96657624451305	1.28363057562824	1.30381841283148	1.80012324746861	1.82807266219937	0.118288625974123	8.11111111111111
P27361	ERK1	0.331172205873082	0.96657624451305	1.29774845038613	1.28140113363161	1.65898687454287	1.65538318748871	0.440004096972839	4.16666666666667
Q15418	RSK3	0.311421507842446	0.96657624451305	1.2779977523555	1.27109456802285	1.80735541292442	1.80735541292442	0	7
Q9HBY8	SGK2	0.39688832644477	0.96657624451305	1.36346457095782	1.27109456802285	1.82707300401633	1.8149969321917	0.111321711855456	12
Q13976	PKG1	0.359965640997128	0.96657624451305	1.32654188551018	1.26587252736803	1.82987059516339	1.81231261114451	0.0385706868346547	33.1111111111111
O15264	p38[delta]	0.332283451766396	0.96657624451305	1.29885969627945	1.25224648476782	1.81144752591614	1.73775358360571	0.137918109231466	4.11111111111111
Q16539	MAPK14	0.299124510758544	0.96657624451305	1.26570075527159	1.25060181293854	1.76579022681798	1.7579021404107	0.0775340568939084	4.5
O94921	PFTAIRE1	0.256019704482045	0.96657624451305	1.2225959489951	1.22463716678385	1.6821828393109	1.6821828393109	0	3
Q16644	MAPKAPK3	0.274792620288056	0.96657624451305	1.24136886480111	1.21838821750685	1.77314328865284	1.79201827259693	0.0889952523617004	21.5555555555556
P49841	GSK3[beta]	0.238455316858008	0.96657624451305	1.20503156137106	1.20615376108984	1.6391647768887	1.6391647768887	0	3
O75116	ROCK2	0.235450763121849	0.96657624451305	1.2020270076349	1.20165325986316	1.67087955995739	1.66982998994071	0.0312822578729063	4.25
Q9P1W9	Pim2	0.224058646732675	0.96657624451305	1.19063489124573	1.20016339740065	1.78770106092507	1.78697285395868	0.0304445198361174	29.3333333333333
Q96Q40	PFTAIRE2	0.260275556546739	0.96657624451305	1.22685180105979	1.19795389882665	1.70631371267055	1.66811840737102	0.0707239627265075	3.75
P48729	CK1[alpha]	0.286008488695394	0.96657624451305	1.25258473320844	1.1741845550148	1.7117295927866	1.59043932785587	0.240176242287249	6
