Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
P17612	PKA[alpha]	2.5456131997014	0.96657624451305	3.51218944421445	3.66554624884907	9.94844489463566	9.96971081625363	0.179662743224709	40.7777777777778
P51817	PRKX	1.49891229815536	0.96657624451305	2.46548854266841	2.88739499846543	10.1332947214562	10.1530687454676	0.33989017873808	24.5555555555556
Q13237	PKG2	1.60819018286166	0.96657624451305	2.57476642737471	2.76245626185713	10.1389170022147	10.2457370446918	0.237274640507421	28.4444444444444
Q13976	PKG1	1.75716811751083	0.96657624451305	2.72374436202388	2.76245626185713	10.0420259317444	9.96119404348174	0.205591441402429	32.3333333333333
Q00526	CDK3	1.29828176266626	0.96657624451305	2.26485800717931	2.23418248469008	13.5443231735	13.8983399119472	0.419812208744022	3.44444444444444
Q05655	PKC[delta]	1.16876070449922	0.96657624451305	2.13533694901227	2.08576265223226	10.4699122380323	10.417021379382	0.305964177669146	17
Q16566	CaMK4	1.0408594289289	0.96657624451305	2.00743567344195	2.0027884171675	10.8105131471559	10.9563093524456	0.226248692056926	11
P49674	CK1[epsilon]	0.958607314841775	0.96657624451305	1.92518355935483	1.92518355935483	12.6475499233666	12.6475499233666	NA	3
P05129	PKC[gamma]	0.799194635131521	0.96657624451305	1.76577087964457	1.82044820883481	10.2521310047761	10.5360853877567	0.814612194254381	10
P27361	ERK1	0.728721326671511	0.96657624451305	1.69529757118456	1.69241839524937	10.9263443237059	11.0880926459935	0.280156312241159	4.33333333333333
O15111	IKK[alpha]	0.684430935034559	0.96657624451305	1.65100717954761	1.6527090241439	11.0343368059909	11.0487119049109	0.021562648379934	3.66666666666667
Q9UBS0	p70S6K[beta]	0.827917640456989	0.96657624451305	1.79449388497004	1.6527090241439	9.64238385389044	9.79547509624069	0.545652160944361	20.1111111111111
P24723	PKC[eta]	0.505952322207181	0.96657624451305	1.47252856672023	1.6086413975126	9.18453577670205	9.85890751692069	1.28371004360381	10
Q15139	PKD1	0.624555908499933	0.96657624451305	1.59113215301298	1.58999928745654	10.4502793771679	10.4502793771679	0	5
Q9P1W9	Pim2	0.462927961780711	0.96657624451305	1.42950420629376	1.53844145048426	9.14227865036078	9.28349054865471	0.424902648807137	28.3333333333333
P49841	GSK3[beta]	0.560734592379392	0.96657624451305	1.52731083689244	1.53200734047885	10.5382776035685	10.5382776035685	0	3
Q9HBY8	SGK2	0.629911353878102	0.96657624451305	1.59648759839115	1.51941821317083	9.89814300432552	10.0568718168255	0.828681056555437	12
P51812	RSK2	0.52775696287189	0.96657624451305	1.49433320738494	1.49822891410089	9.93511793422149	9.93511793422149	0	6
P24941	CDK2	0.520654215674421	0.96657624451305	1.48723046018747	1.47806215569945	10.2616479238971	10.2616479238971	0	3
Q02156	PKC[epsilon]	0.56150749952441	0.96657624451305	1.52808374403746	1.46964659643984	9.64635125927773	9.4815770041719	0.341660643133069	14.3333333333333
Q96Q40	PFTAIRE2	0.52736715277	0.96657624451305	1.49394339728305	1.45474428541415	10.1927520068542	9.99020280408099	0.375048246240696	3.75
P17252	PKC[alpha]	0.407322757340395	0.96657624451305	1.37389900185344	1.41757298248726	9.21160718472071	9.31090728989302	0.160085412237083	21.5555555555556
P28482	ERK2	0.44998023601703	0.96657624451305	1.41655648053008	1.41655648053008	9.63597682168104	9.63597682168104	1.3031550853709	4.5
O94921	PFTAIRE1	0.446487398345213	0.96657624451305	1.41306364285826	1.40786767397988	9.81662981063831	9.81662981063831	0	3
O15264	p38[delta]	0.475797261461485	0.96657624451305	1.44237350597454	1.40547486086399	9.84090538210373	9.80180421620386	0.177236212471468	4.11111111111111
Q13535	ATR	0.438467246827821	0.96657624451305	1.40504349134087	1.39370464231257	9.71540468185633	9.65298438874724	0.187260879327264	4.88888888888889
P49137	MAPKAPK2	0.512727536171867	0.96657624451305	1.47930378068492	1.37329017749259	9.4671127648991	9.18155128339651	0.483169689592542	17.3333333333333
P41743	PKC[iota]	0.398252409920925	0.96657624451305	1.36482865443398	1.34957590339215	9.28559347983843	9.39721419510337	0.346060920151732	8.88888888888889
Q86V86	Pim3	0.414226530173485	0.96657624451305	1.38080277468654	1.33921038792032	9.11112241197908	9.1329795872139	0.0927548807217191	39.7777777777778
Q13153	PAK1	0.364649532041608	0.96657624451305	1.33122577655466	1.33513247549988	9.20660991777332	9.20660991777332	0	4
O76039	CDKL5	0.355116364523609	0.96657624451305	1.32169260903666	1.32169260903666	9.22232596090696	9.22232596090696	0	4
P06493	CDC2/CDK1	0.351058958730038	0.96657624451305	1.31763520324309	1.30952039165595	9.22232596090696	9.22232596090696	0	4
Q15349	RSK1/p90RSK	0.353791878740755	0.96657624451305	1.32036812325381	1.30952039165595	9.18959684807902	9.18959684807902	0	5
P05771	PKC[beta]	0.320056735710278	0.96657624451305	1.28663298022333	1.28896929179256	9.0272578111792	9.0272578111792	0	5
Q14164	IKK[epsilon]	0.293321706965741	0.96657624451305	1.25989795147879	1.27461114174569	8.75596904331938	9.04888945800532	0.5812459283947	3.77777777777778
P11309	Pim1	0.26588649703253	0.96657624451305	1.23246274154558	1.26414570806753	8.97593161156434	9.04206235898747	0.0943349447544894	42.4444444444444
Q15418	RSK3	0.294160197429606	0.96657624451305	1.26073644194266	1.25392654288584	8.89230634620253	8.89230634620253	0	6
O14920	IKK[beta]	0.290813581196988	0.96657624451305	1.25738982571004	1.24724495752932	8.80992158604639	8.77928256642756	0.179530762230292	3.66666666666667
Q15131	CDK10	0.308451732917803	0.96657624451305	1.27502797743085	1.24559050035931	8.78811978586094	8.81848458665584	0.694350772951246	4.57142857142857
Q16539	MAPK14	0.27898519770327	0.96657624451305	1.24556144221632	1.24154411310043	8.71778603847569	8.59752099337803	0.186313806717653	3.66666666666667
P50613	CDK7	0.265077916682965	0.96657624451305	1.23165416119602	1.23418248469008	8.37532054435542	8.75635004072976	1.11021833297642	4.55555555555556
P45983	JNK1	0.24717904941259	0.96657624451305	1.21375529392564	1.21529714052971	8.58138076945686	8.64952011749515	0.204418044114857	5.88888888888889
P68400	CK2[alpha]1	0.244637543426885	0.96657624451305	1.21121378793994	1.21375981332478	8.31187772935842	8.31187772935842	0	3
P45984	JNK2	0.225480137842693	0.96657624451305	1.19205638235574	1.21222790880203	8.35448749903512	8.64952011749515	0.495346370550687	5.33333333333333
