Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
Q13237	PKG2	1.67018839034362	0.96657624451305	2.63676463485667	2.76245626185713	5.82760414272275	5.87994253288068	0.235324119718554	28.4444444444444
Q16566	CaMK4	1.84326025385747	0.96657624451305	2.80983649837052	2.71130373940974	7.33749905725861	7.44798775847704	0.359104040213558	11
O96017	CHK2	1.14162141396415	0.96657624451305	2.10819765847721	2.14703230897118	6.18348484695092	6.36596559509043	0.323083701681353	15.4444444444444
P51817	PRKX	1.14401081136366	0.96657624451305	2.11058705587671	2.06348625752111	5.82267929434732	5.72720110413453	0.351142692257234	24.5555555555556
Q13976	PKG1	0.961171639559056	0.96657624451305	1.92774788407211	1.99344839091335	5.40464246479176	5.36274582766549	0.123631366233309	32.3333333333333
P17612	PKA[alpha]	0.914072592870924	0.96657624451305	1.88064883738397	1.92518355935483	5.25602997017598	5.26093422703149	0.109909930345974	40.7777777777778
P49674	CK1[epsilon]	0.943095148663527	0.96657624451305	1.90967139317658	1.90967139317658	8.3335753372539	8.3335753372539	NA	3
Q05655	PKC[delta]	0.943511846737904	0.96657624451305	1.91008809125095	1.88739499846543	5.8557537641691	5.82530843438866	0.177972181388959	17
Q00526	CDK3	0.807471728886225	0.96657624451305	1.77404797339928	1.75706122997042	7.35928391691363	7.84356577120051	0.574287633388619	3.44444444444444
O14757	CHK1	0.752511970795117	0.96657624451305	1.71908821530817	1.746468156473	7.15529424602797	7.349694650824	0.51433512586058	3.28571428571429
Q15139	PKD1	0.730932268332941	0.96657624451305	1.69750851284599	1.70175842150351	6.48855357724549	6.48855357724549	0	5
P27361	ERK1	0.727456001356333	0.96657624451305	1.69403224586938	1.69706330029513	6.67706287240824	6.40749684706918	0.466902051881639	4.33333333333333
O76039	CDKL5	0.694840296840381	0.96657624451305	1.66141654135343	1.66141654135343	6.51658525571001	6.51658525571001	0	4
P06493	CDC2/CDK1	0.674730869596621	0.96657624451305	1.64130711410967	1.64851290955029	6.51658525571001	6.51658525571001	0	4
Q13153	PAK1	0.67617676724822	0.96657624451305	1.64275301176127	1.6402403835843	6.56762456851101	6.56762456851101	0	4
P50613	CDK7	0.474949301033875	0.96657624451305	1.44152554554693	1.52566716244783	5.32438766212705	5.91553895597435	1.11306882621002	4.55555555555556
P05129	PKC[gamma]	0.543490916713474	0.96657624451305	1.51006716122652	1.52253144859497	5.34580002843496	5.4862621351945	0.714365927214233	10
Q9UBS0	p70S6K[beta]	0.632127914424833	0.96657624451305	1.59870415893788	1.51632713619369	5.20269151010542	5.21275325280521	0.494871847158873	20.1111111111111
O15111	IKK[alpha]	0.541856178444909	0.96657624451305	1.50843242295796	1.50119339306463	5.60717613515323	5.63064711063249	0.0352064632188904	3.66666666666667
O14920	IKK[beta]	0.466461391078735	0.96657624451305	1.43303763559179	1.4350973274708	5.10778577654521	5.07509681063362	0.143382920571131	3.66666666666667
P68400	CK2[alpha]1	0.43797796750113	0.96657624451305	1.40455421201418	1.40547486086399	4.93933758145148	4.93933758145148	0	3
O14965	AurA/Aur2	0.418398871326785	0.96657624451305	1.38497511583984	1.39370464231257	5.01668278783032	5.0514930993124	0.104430934446254	4.11111111111111
O94921	PFTAIRE1	0.374284262433212	0.96657624451305	1.34086050694626	1.34126379355138	4.65329357018333	4.65329357018333	0	3
P49841	GSK3[beta]	0.369269681207323	0.96657624451305	1.33584592572037	1.34126379355138	4.59409394253299	4.59409394253299	0	3
Q96Q40	PFTAIRE2	0.370225699594181	0.96657624451305	1.33680194410723	1.33819813452563	4.69307577000987	4.68845192139262	0.0085617039763199	3.75
Q9HBY8	SGK2	0.440476434437283	0.96657624451305	1.40705267895033	1.33109249769814	4.91364314864697	4.82216572271888	0.713267898706547	12
P28482	ERK2	0.34448351510448	0.96657624451305	1.31105975961753	1.31105975961753	4.75587900543202	4.75587900543202	1.73867621735305	4.5
